username,player_id,mens_rating,mens_rd,womens_rating,womens_rd
cbva_matthewhamm,73baf210-76d1-4e68-84c7-908795486422,1547,86,1500,350
cbva_ernestoguava,57058b03-bcc3-4d57-a424-50cf77b08f81,1348,170,1500,350
cbva_jamieekidd,671487c1-7f98-4f9a-af66-8abacbb07fa3,1500,350,1333,179
cbva_annamartell,8d476278-34a2-4845-ac07-402696858419,1500,350,1333,179
cbva_shelbytamura,953880f2-a6de-4cf7-9481-4a8c0e85b732,1500,350,1471,81
cbva_marcusowenheidger,593b9ecb-23e8-46f6-9469-7663eff4a0f7,1511,119,1500,350
cbva_ericstratton,82ca2f3b-7896-46ef-bf1a-2f9c9e55c126,1548,171,1500,350
cbva_tyleradamstock,0abff07d-686d-408d-8847-f611439644e5,1484,191,1500,350
cbva_idynkydnk,244c8df4-5c04-4071-be9e-d07892079d03,1565,130,1500,350
cbva_natodickinson,6841a188-4d2d-461e-863e-9fa053129458,1453,190,1500,350
cbva_jmcmorris,366bbc5d-083c-461c-8e12-c46cae3cde2a,1608,96,1500,350
cbva_kirancosta,15b1077e-ef14-4101-9419-08654adb447b,1541,171,1500,350
cbva_kajusmaz,c2a81f79-bc23-4bf5-b408-7d020c133a41,1699,110,1500,350
cbva_tsiemann,2681fe5b-e5f1-4d03-a6c5-59dd05142784,1529,165,1500,350
cbva_pndhffnaqjvlfcm,5ac737c6-ba68-447b-93f7-4078edc96444,1408,186,1500,350
cbva_markgreenbaum,3e9bd6d2-7833-47dc-8426-4ec99e15f162,1408,186,1500,350
cbva_trevoradcock,0cff0544-c5ce-43a4-aa73-dbd193c91a80,1495,92,1500,350
cbva_gagistankovic,db98f1f2-ef18-4efc-a123-2976ef290140,1465,163,1500,350
cbva_rscherbart,97c87c79-a2a9-4170-8bfd-52f318ed966c,1509,107,1500,350
cbva_kyleownbey,b284cfc6-ce13-4c77-a420-d57d188aab21,1515,178,1500,350
cbva_andrewpak,3d0d3d0a-b260-49e4-af59-282dccd93d0a,1482,88,1500,350
cbva_brandonpearcy,315ba965-4376-4f98-962b-b20108c3a4a3,1292,190,1500,350
cbva_treysherman,17bcd0d8-2205-4ae8-8205-8b4e35954399,1317,186,1500,350
cbva_cjdunham,fdf8321c-3895-4ac1-a0dc-e593a8dcd613,1471,112,1500,350
cbva_bdmvande,30bb2bb4-19d2-4982-ae98-8bc5cba2c0af,1392,179,1500,350
cbva_joshuatjhin,f8b08e23-ba02-4526-bafd-0a482050d4f2,1477,178,1500,350
cbva_jtmontgomery,947c4190-6918-4920-925c-08edc8e51c18,1299,176,1500,350
cbva_ajthomason,cced0ec6-dd49-4a76-8bec-e039cf23f9fa,1299,176,1500,350
cbva_jeffreyzhao,42054e4e-9fd6-48fd-8c87-31d5aa12d8f7,1345,92,1500,350
cbva_cailanstm,0a42a3ca-58b5-40e9-99e3-a48223c204ff,1442,173,1500,350
cbva_michaeldumas,1c340065-fd95-4394-844f-2a60b0fbea98,1332,176,1500,350
cbva_thomasferg,28939221-e3b3-420b-805e-a0cb7132ed64,1332,176,1500,350
cbva_jeranbruce,dbaf7107-36d8-48c5-9463-da621d57b06d,1381,89,1500,350
cbva_aidanmurraycbva,b8c83810-a1eb-4fe9-ab6b-4ee2c084876d,1417,98,1500,350
cbva_caiomattoso,3b0d6511-bb8e-4d9a-9943-d0720a752b95,1428,157,1500,350
cbva_scottchinen,1f18396e-c337-409c-bbc5-52e51939ad9e,1291,178,1500,350
cbva_rylananderson,8a675d5e-096f-4890-bd9f-35c4fb0433e0,1291,178,1500,350
cbva_julioarandano,a1d92c1d-bc81-4049-95d4-c41635773e2f,1488,114,1500,350
cbva_zachkramer,61c53e69-8f8b-498a-a748-e473e84834c7,1517,84,1500,350
cbva_matthewmacpherson,89872bd3-9969-4840-85b9-e3d143a68e86,1563,128,1500,350
cbva_elijahalonzo,06b9ced0-17c6-4fb9-b8e2-bed7ef964c4f,1237,176,1500,350
cbva_seratekin,ffb0ff7b-8a42-44e5-ae9e-d53f8137edc2,1500,350,1517,109
cbva_alexiabb,b2c9d7d5-fd5c-4820-a178-aedadaebc35b,1500,350,1328,113
cbva_saraphernelia,e270cdb2-a0fe-4db4-a49c-32529ba87641,1500,350,1348,151
cbva_amygross,a3b6a80a-0e31-4c32-8943-2412f000d904,1500,350,1270,140
cbva_kiravalore,5eaa98bc-0f17-4561-acd1-5e9f25748cc8,1500,350,1534,164
cbva_jamiemcquarrie,8337c62b-0bd8-4329-96a7-4a02059b034c,1500,350,1524,160
cbva_maddiebeachvb,16c40db5-7b5f-4c1e-bd4b-8b78c5523671,1500,350,1524,160
cbva_kdenicola,4725dfae-69bf-4fc3-8cb6-e43212ca72c2,1500,350,1554,116
cbva_drakecote,3a991795-df55-4015-ae0b-c9d331533ce8,1349,175,1500,350
cbva_kasimirt,f49f74bb-fe9d-4847-a634-32ef4bf3b37b,1605,93,1500,350
cbva_jodanglez,e7b77339-342f-4c40-a230-a9b8f28c7245,1383,170,1500,350
cbva_braydenaustin,3d50947e-a76e-4431-b342-a2b1666b2e45,1481,98,1500,350
cbva_griffbook,f656a052-99d6-4cdb-af8a-12daf86305b3,1605,181,1500,350
cbva_gmboyleiv,0f280c8c-3877-4659-bde2-964dc76112a8,1444,188,1500,350
cbva_haydenjackson,50ab96cf-01ca-48d6-aab6-ff5aa0a8221b,1444,188,1500,350
cbva_deydonovan,3f928137-ec2f-4398-8ceb-12125333dc78,1618,95,1500,350
cbva_rmcloughlin,9f9473da-3eb8-4a5a-9697-50aaa0f328c6,1600,111,1500,350
cbva_bbballer,6a1c735f-1189-4592-8f94-7cd9d16c5326,1348,186,1500,350
cbva_danielnoriega,7165b469-48d6-4a5e-929f-22cbba021d61,1596,147,1500,350
cbva_jimmylopez,8c05868a-1a61-4260-92e5-64682544a0a6,1596,147,1500,350
cbva_collinjordan,fd829fcd-0cc2-45c5-905e-0bdc224c38e6,1451,178,1500,350
cbva_jjjinman,172979a4-30ad-4d89-8088-bef060a90fa0,1530,175,1500,350
cbva_brodysmith,354602e0-ee18-45b2-b83c-14718e605b18,1530,175,1500,350
cbva_dgoldgra,51fbdcb8-a61d-4477-aa75-f1d3dafdfe25,1382,140,1500,350
cbva_jpfastuca,d6731437-4336-42bc-ada2-a6f8a259f6fd,1295,119,1500,350
cbva_timdewees,a9575e05-b90e-46cf-9200-b97d9fa30374,1756,133,1500,350
cbva_mattiass,91383b7f-6a53-4249-8669-346d807de5e3,1376,187,1500,350
cbva_mstotsky,767abff8-1470-4a5d-97fb-f032e4e602c0,1380,138,1500,350
cbva_mharutunian,eb15d230-43b9-451a-b8f5-456b29b0d4f9,1425,165,1500,350
cbva_gykaxgcquxextjt,a7ce2a01-a48e-42b3-ba1e-8d790f7ae7f2,1584,123,1500,350
cbva_natevaine,d13eb4c9-d876-4542-9d02-a70823cfbc0a,1332,172,1500,350
cbva_treysallday,ebfcac83-e205-437f-8503-81cb675b62ff,1332,172,1500,350
cbva_wfpricee,91afdb00-6fdb-48a5-98fb-db3d90563305,1575,184,1500,350
cbva_uedashoki,cae5eee1-8e3c-4c9d-8ef2-a6bcc19847bd,1596,157,1500,350
cbva_futoshitakahashi,bd409098-f084-4017-94cb-236ff8e0a7a1,1596,157,1500,350
cbva_bdinnsen,4f22c8e6-df7d-482f-be5a-34b918240cec,1691,168,1500,350
cbva_rohanchittella,85fdba6a-eec3-4d4e-a761-1293a0419552,1691,168,1500,350
cbva_dakotabram,c9018134-71cc-4b51-a3eb-e9d02e766c87,1549,194,1500,350
cbva_kylebaily,bff0fa84-3ac9-4796-88d7-9d6799cba989,1729,68,1500,350
cbva_juleonweimann,f05e47ee-6e96-4c8f-ad31-95508f6f7d71,1445,108,1500,350
cbva_bkrodney,08d80d42-998d-4fc6-aefc-c4f5c338f30e,1339,132,1500,350
cbva_mtsrimongkolkul,0b3e7603-ebd1-4d2e-bca4-f0661c5b7711,1267,93,1500,350
cbva_scottbuss,24f5de1d-0f5c-456e-a26a-8e72cdbd8d6d,1380,177,1500,350
cbva_felixboos,c3952fc2-0791-4b72-80c4-79c1e296e355,1380,177,1500,350
cbva_adrianrisley,5b61569d-89ae-48f1-9e37-0bbab519cde9,1494,98,1500,350
cbva_mattbeefert,551f9063-987f-49f7-beee-2db01ed94806,1298,177,1500,350
cbva_seangshultis,37b5cc3c-e605-409b-b8db-3e8094ed6472,1328,139,1500,350
cbva_chaselee,857e2703-4ed9-40d5-8b61-81cbc795f292,1482,176,1500,350
cbva_joemontali,b0b49300-eeb6-41cf-831a-4e57b0163657,1482,176,1500,350
cbva_andymgoldstein,b8cd396b-005f-4029-9031-e2eff4ebcd32,1313,173,1500,350
cbva_slpathfinder,1bb0e8ca-4314-4ee1-9cf8-902bca016782,1335,100,1500,350
cbva_stoneyboy,6271edbc-47dc-4fe8-a2af-e41a47d8eb44,1542,154,1500,350
cbva_spencerjay,47e70e08-df89-48e0-8365-c2b6f187faeb,1381,150,1500,350
cbva_bridatti,b91fec2f-4f1d-4072-b06a-adc4b90e1eae,1500,350,1540,126
cbva_danabudzyn,3abf0134-dad0-400f-b8f2-7876b838b47a,1500,350,1421,186
cbva_taylorwhipp,9998efe0-f8e2-49a6-a30e-3e85a81fa2dd,1500,350,1163,126
cbva_violetskyyr,87613368-4540-4b4c-97f0-8bd0947d2084,1500,350,1320,194
cbva_jordanhick,d090e650-c28a-4323-8f0d-b9047f86fe42,1500,350,1692,144
cbva_kealohaphillips,0c64dd70-df9b-4766-afee-1c26fa470b75,1500,350,1692,144
cbva_aessyvwuqfaspbd,fe2a24a8-cd0d-453a-91f0-f25e999d2aa0,1500,350,1701,142
cbva_torilgoff,9436c64c-3100-4936-a264-a2213777b687,1500,350,1701,142
cbva_slocurtis,274ada66-cb87-485d-ab83-fec2e1a147e1,1517,156,1500,350
cbva_mattbennetti,527c3e4c-4d44-4029-bdec-bb0a2f292349,1517,156,1500,350
cbva_alexanderbon,3bd8f7f4-4cff-4086-bb96-4df34208802f,1415,174,1500,350
cbva_lcisthebest,2ce972fb-04d3-4f20-a69f-cf4706ff59ec,1621,96,1500,350
cbva_vollbfish,b22f3c44-9a11-4995-8852-b0dae1dbbfb8,1476,164,1500,350
cbva_lakemerchen,e9f5e617-d5c1-4e3d-8250-0005f316bd21,1565,127,1500,350
cbva_ryanjmanley,e764dcad-69a0-4d48-a31f-38effcf65d5c,1565,127,1500,350
cbva_lucatolaio,1cc59431-07cf-4997-bcd3-b2d6ad87f0a5,1637,68,1500,350
cbva_julianflores,fcaa02a7-0180-4dbd-bb16-e748cd94e2bd,1443,192,1500,350
cbva_frankrand,8e3974fd-6eec-45a6-83c4-77745cf4abb3,1332,189,1500,350
cbva_justinbkam,3761a79d-9016-49e5-a801-a4f500c5869e,1569,154,1500,350
cbva_mooterrr,ddb1edfb-8df8-4b8d-9cb0-4b2e5c74b68f,1354,132,1500,350
cbva_tmacbroules,bb3f2e1e-8434-4545-9199-46ab75d8e425,1448,168,1500,350
cbva_dnxkxecqxczyrxe,9d80e24a-0b1f-4b55-8bb2-af3c6698f843,1448,168,1500,350
cbva_pedrooliveira,c35ab8fc-453c-4261-8e9a-a920159d7c39,1719,145,1500,350
cbva_jamescasselman,99cbffcc-697a-4779-9243-ff13e1fcc317,1552,102,1500,350
cbva_dylanzacca,5622f2de-015d-46ee-9b9e-45a5720b55c6,1639,146,1500,350
cbva_asheraquiza,964472f2-290d-4947-84c4-cd9079bf46f0,1274,117,1500,350
cbva_jraquiza,84e598d4-5adb-4db6-ae48-4ff5394b8d48,1370,108,1500,350
cbva_eduardohbsilva,4676b3b6-f5f6-46d5-bba5-e6fad13e1189,1668,150,1500,350
cbva_henrique,ee111f10-e477-42d8-acf1-54c12603afb6,1668,150,1500,350
cbva_latkeson,bf4b25f4-9f79-4f63-9057-a8d839b9936b,1390,191,1500,350
cbva_jserrino,f91ac10e-e9b3-49ef-b0b3-99f75fab46d7,1390,191,1500,350
cbva_harleysilva,882736cf-ba3a-4d2f-bdd5-5f6ea02c459e,1752,103,1500,350
cbva_jimapher,0927d578-6036-4d2b-bd96-7167b638b725,1585,105,1500,350
cbva_roryfulton,51385add-7123-4def-ac3d-d81f38be6723,1533,192,1500,350
cbva_jasonphamm,d2d55df6-1c88-4ce7-8111-530137d74cea,1249,153,1500,350
cbva_jandkhamm,1e0067e3-bd85-4921-9bca-4c3646333160,1249,153,1500,350
cbva_romanbrowne,e6c54e32-7811-4bb0-a01c-c0eeffb2dbea,1427,216,1500,350
cbva_avincetobin,8bcec5fc-8ac1-4f76-a88d-e4ab5b010df9,1427,216,1500,350
cbva_dougknight,14fbf150-8133-4415-8167-a793c4c6b419,1511,117,1500,350
cbva_andyknight,bca3292c-dc20-4995-98c6-b2a414d1a75d,1511,117,1500,350
cbva_kroughen,56ff01bc-1817-4925-b0f9-370a99c78728,1301,202,1500,350
cbva_chasewallin,3795a23c-a4d8-44e9-b105-bf9fa0f73d0e,1689,121,1500,350
cbva_ambarrnts,9de09407-d2a6-4463-bfc7-86872dd9c7fd,1691,90,1500,350
cbva_reecebryan,eb307492-2a49-4906-9d66-3abe5b4fb917,1554,167,1500,350
cbva_oliviiacai,a8406e04-14ea-471d-85d6-46de0b73b9c9,1500,350,1437,186
cbva_allisonrod,68cbf586-cf4f-47a5-8d0d-2144bba43673,1500,350,1437,186
cbva_jayystarr,a1c1d20e-d7f1-4bf7-a302-a510f7887dc9,1500,350,1484,162
cbva_nataliehill,82db8054-509d-4221-8d4f-f0c77aa95c7e,1500,350,1484,162
cbva_anastasiiahulaia,ff45f526-f3e9-4363-afe3-6233a935f5b9,1500,350,1161,123
cbva_krlymonkey,6e31f602-c109-4237-8b3d-72a42ee0cfa7,1500,350,1343,175
cbva_evgodecki,89fb4849-66d1-4d82-b32f-24db3680027b,1500,350,1314,182
cbva_noellepardo,a1731e95-2f29-4ccf-9bdf-8e3d83350f89,1500,350,1314,182
cbva_mayakelly,89f5e460-5174-4908-810a-3e8f7a5f7ccf,1500,350,1651,113
cbva_sierrachesluk,e4fd81d9-d38d-45d0-ac62-1f5e8dcac31a,1500,350,1651,113
cbva_emmasimss,cd54c464-5d2d-486b-86d3-40baf7fe1204,1500,350,1419,176
cbva_lizlizlizf,b620439d-acdb-47f0-b1ad-0aa30bb62214,1500,350,1435,189
cbva_amirabela,a9b06a70-e916-4b39-b13d-930472c513d8,1500,350,1414,97
cbva_paliswim,ff7c9e5b-caa8-459d-9356-1a8cb92e7b6a,1500,350,1532,152
cbva_anhquetu,d735ade0-4951-4edd-aba3-f7f43a06bfab,1500,350,1337,180
cbva_makaylahicks,c6118956-98f8-4ed5-95d5-809e4849bdc8,1500,350,1618,143
cbva_estherwchen,b879e3c2-1711-47d3-99d8-260a7193fddf,1500,350,1445,109
cbva_pattventuradiaz,abb11f79-92ff-45c6-a021-359b8360060c,1500,350,1445,109
cbva_susannalimb,3204f1e0-cb58-423d-94e6-bac44368ef1d,1500,350,1667,140
cbva_odeyarusso,74ff3ca6-583d-4cd9-8a5c-b978083693f2,1500,350,1667,140
cbva_michelemiotto,58fd42d8-7ecb-4861-8f34-993ac06d158c,1500,350,1396,183
cbva_ecserafin,7392ddd4-bdbb-4ac0-839e-93686c680518,1500,350,1643,175
cbva_daniellechun,b032156b-8e1f-4629-bb5e-a7cfc139a7f9,1500,350,1326,186
cbva_ekkilroy,78de770c-3719-45a6-9066-44269c95b212,1500,350,1565,94
cbva_serenaarena,dfba2b0e-7e6c-4023-a552-a5c2b364717f,1500,350,1449,132
cbva_annakeefe,d4a20dce-ea60-4d30-9625-1941bf6af85c,1500,350,1449,132
cbva_erinmcgannon,7141d876-ba46-41cb-a628-7da311a81af2,1500,350,1515,185
cbva_mooreawood,1a9afc55-1584-4ba7-9195-9a9a79223e62,1500,350,1515,185
cbva_emenochs,460b5bdf-ce90-4cd6-b429-9af69fd423fb,1500,350,1421,203
cbva_aliceenochs,8fb90692-5c48-46d7-a305-37667856781f,1500,350,1299,127
cbva_karinasiordia,2ba1123b-74c6-4533-bdae-0ffdeb2402af,1500,350,1484,142
cbva_colleencourtney,8a235d97-99cc-4ef5-81a0-e1c55d0bdcd8,1500,350,1502,198
cbva_tinpanlizzy,2798b131-8d62-4686-b63f-222fbcb26493,1500,350,1673,100
cbva_kenziesmith,e1c56571-ef54-4e2a-befc-bbdd2e8038b8,1500,350,1673,100
cbva_laurahubacek,e19d4696-fc37-42dd-b21f-93e09186a73f,1500,350,1370,193
cbva_alexandriaeverett,01fb2730-7c7b-493d-8243-5d0b5b6727d8,1500,350,1370,193
cbva_libertyniesen,2015dc9d-2b11-49f7-ae1f-181055deb6df,1500,350,1528,182
cbva_bonniesen,e1d576c1-df17-4006-b998-9b7cf1578bbb,1500,350,1528,182
cbva_clairebgerard,1da91956-d8fa-46e8-8c9a-9234dfae2450,1500,350,1609,179
cbva_ellenyamasaki,d1176bae-7618-42e5-af7d-ec67248ea2fd,1500,350,1542,127
cbva_mddonchua,39324200-c433-4d35-810a-b109a46c7bea,1500,350,1421,215
cbva_anastasiya,1e194c88-20cf-486f-9263-44e28d29e635,1500,350,1192,121
cbva_alyssnewm,24b221e3-be65-43ca-8f8c-27847223b963,1500,350,1488,113
cbva_louisakm,04f00f63-c8e5-4951-854c-18c733c4373a,1500,350,1263,191
cbva_nlkamalani,be3d9335-6ad8-4a94-87b8-ff0952cef2de,1500,350,1658,138
cbva_carsebarse,1c798c73-6247-4067-8bd2-5c8a0a4dac39,1500,350,1598,116
cbva_calichou,f1ce0aaa-15a3-49e0-8d34-ef2264e6ed7c,1500,350,1445,100
cbva_boonpoon,38c5aca7-1e42-4dd7-844e-08e028eb37e4,1500,350,1550,103
cbva_kcarbone,14ebdd05-cd12-4722-b68c-04d4813bf05d,1500,350,1431,119
cbva_smaydole,466bb797-4b3a-4dc2-b15f-c7ded8077be6,1500,350,1580,79
cbva_lacedawg,14e777df-4584-4399-874b-64b9cf8f04a3,1500,350,1580,105
cbva_andreahill,1e7466af-beae-45ad-8206-8f972f19ae13,1500,350,1580,105
cbva_ethanyoung,e15c81b0-4843-437b-894e-6e380ace01fd,1588,156,1500,350
cbva_sinaandsina,85c07b78-b5ed-4cd3-92d1-59a6ee7272f4,1588,156,1500,350
cbva_akrieger,f50065f1-45a7-4193-ad93-5c35542afeb8,1323,143,1500,350
cbva_thebodybyjake,cbc1eb57-4b99-43a9-9bd5-a6c078a23fa3,1333,181,1500,350
cbva_ktruesdelle,3ca2585f-e5a0-44e6-9209-be81843c44b9,1415,171,1500,350
cbva_owenkeely,fc0474bf-a746-4702-abd2-a631d6288fb6,1566,172,1500,350
cbva_smitchell,9352a447-6d23-4121-8d6c-03ba571d579c,1642,100,1500,350
cbva_sansarnyam,b1c5bbf7-610f-4bb5-bf0c-c19ace2efcf6,1470,74,1500,350
cbva_tbjeffreys,fbf0a2cf-eec1-4734-b167-0521be9bdcb6,1327,83,1500,350
cbva_taylorcortens,e7641a5a-31ba-4e7c-992f-46aed9cf361c,1467,121,1500,350
cbva_miloschumann,b96128f2-f0c1-4f9b-83c9-2a932eaa331d,1384,112,1500,350
cbva_upcastdesaver,1eda23b7-1a8d-4d34-baa0-159dae0a4077,1561,113,1500,350
cbva_sitrucjl,a4e28487-6873-4754-93a5-28c646ef9756,1294,136,1500,350
cbva_mierzejewski,26c99c27-1850-482a-aa3d-edaeecd61de2,1395,71,1500,350
cbva_marcvictory,8c67d9ee-2ec2-4071-96cb-58bba69b4bf3,1395,71,1500,350
cbva_neikopittman,4794dc7b-4a40-4b24-9042-2ee4a690d489,1539,99,1500,350
cbva_ryanfernandez,ee4748f4-7d36-40c6-b112-1a2108dc49a8,1330,181,1500,350
cbva_juiceman,8400f8cc-8af5-43cb-a812-b7d83e498530,1508,84,1500,350
cbva_nickschultz,457027bc-9241-474a-9c28-1ec16c4761ce,1500,78,1500,350
cbva_carverjensen,acd9e705-285e-40f5-bc4e-e86b8c8c9273,1440,168,1500,350
cbva_matsarens,9d0995d5-736d-491b-8e5c-5c8fbfe8678b,1528,167,1500,350
cbva_attigraham,dae847c5-c939-4cfa-8e29-93d08b796a07,1528,167,1500,350
cbva_cashessert,40da35e4-661c-4931-b560-87756c4cdb35,1539,84,1500,350
cbva_nandjelic,fdf8e59f-712b-47d4-9f1f-a09e9064453e,1465,88,1500,350
cbva_ajcujarb,6c02b4ca-7ee2-45a8-8434-712edb5ca8d1,1337,131,1500,350
cbva_jonathanburk,1a1590e7-3494-4896-b994-f85c66c7d259,1367,124,1500,350
cbva_bmileskrista,8b3f0304-2010-4f52-bb72-9c7456bfcc09,1525,154,1500,350
cbva_chrisjalbers,3cda30f3-0574-4b46-826e-308a4b593fda,1659,92,1500,350
cbva_joselito,f3230516-23ef-47d7-8c60-842cca8d9e93,1638,146,1500,350
cbva_adammeyer,3112c89d-af31-4700-8f2e-a36f0f111105,1296,172,1500,350
cbva_zacharygates,c6717fbd-82bc-49e8-b83d-3de940c206a2,1423,164,1500,350
cbva_blakefelix,e42df83c-fe0f-48b5-9a50-83915fae1b12,1337,184,1500,350
cbva_bryanforbes,f55d5dfb-ffc7-4ab6-9165-a60221b6f8f9,1423,164,1500,350
cbva_carlayala,7cda3fbb-4486-47fd-a715-d4f8a056aedd,1667,100,1500,350
cbva_alejandromtzp,d7bb00e9-0929-4728-b11e-c2090dc28ded,1680,116,1500,350
cbva_tomwilson,353732b7-af10-4b06-9354-b286890098b9,1441,104,1500,350
cbva_jamarthomas,d61af2b0-94bd-4a37-8ac7-8c9167439bc4,1523,98,1500,350
cbva_lukemcgarry,33dd0f6e-3755-47ed-81fd-c7324645c647,1303,178,1500,350
cbva_tgpzvehgzixzbpf,7fac3b3d-3e93-4439-ab0c-8e4e6eaaaaf6,1303,178,1500,350
cbva_jaredhill,4835bf92-12d7-475d-a5ad-e25ed8720086,1307,177,1500,350
cbva_ryspencer,743fcb19-7881-4ce5-8ffd-7aa6e9b12a17,1307,177,1500,350
cbva_mnourani,8bf4d54f-2773-4e35-b681-93b174a05e9d,1503,129,1500,350
cbva_karlfrancel,983ffffa-63ff-4cb6-846b-d8bacb007052,1297,172,1500,350
cbva_rcjklorxorpomux,004f9b0e-cbe2-4dcc-99b2-69be6db4e7e9,1297,172,1500,350
cbva_jeremieholmes,b7da450f-9092-43a2-9392-4c0873d722eb,1701,130,1500,350
cbva_michaelmotroni,dfcb7e0d-c4ad-4d52-b0b4-f7420c5ce46a,1394,139,1500,350
cbva_joshuausc,28802328-153f-42e5-9ebe-88d81fd3481e,1353,133,1500,350
cbva_mynameisjuvy,5aea6511-f57d-4a0a-bcab-152447a23dcc,1479,82,1500,350
cbva_rileystringer,967c592a-74ca-4f5d-8268-365ff9465e1a,1500,350,1487,180
cbva_makaelamunzon,87cf55f3-5b5c-4052-bee3-a51005ef149a,1500,350,1489,101
cbva_alexisgilligan,83f839ce-a2a7-46c3-9951-9e1dadf0ef81,1500,350,1279,147
cbva_kileyavb,770e9b11-5faf-4411-ad28-11a1e258a0c8,1500,350,1279,147
cbva_bigturlet,39a340d8-0a0c-4b36-805b-a1ac5175fe56,1500,350,1481,89
cbva_kiarakeibel,f44edaf8-f189-4722-a248-e08b11aea52c,1500,350,1579,160
cbva_keiraheckel,795a56ba-8ea7-4dd1-b6a3-2f2d1fb1fc33,1500,350,1527,120
cbva_audreymcfadden,cdf148ab-271d-4468-8d51-af3e3dc809e7,1500,350,1601,95
cbva_jackiejordan,83c1e4c7-3e6b-45b3-b99f-f9608e61c6d9,1500,350,1477,172
cbva_munchanc,9ea96856-f2aa-432d-ab02-93825b3f479e,1711,137,1500,350
cbva_krikelas,f26f5396-353b-4e6f-a314-fd8a4e88f990,1390,175,1500,350
cbva_snikiforov,55b4c923-b795-40cc-add8-8e666ab3919d,1483,81,1500,350
cbva_mattpeng,5daea6bf-754d-44d2-9f9f-0375286e403e,1316,178,1500,350
cbva_braydendarm,158c2f64-8851-4788-8422-022417aaee13,1525,86,1500,350
cbva_nealpobrien,67fc5e28-ff00-4831-a756-394a7c0d2f55,1459,96,1500,350
cbva_skiforever,74b62880-e165-40fc-bd94-7865d897b1b3,1416,92,1500,350
cbva_flynnmessick,14c79560-0e55-4c70-9384-c9568fdba6f3,1553,69,1500,350
cbva_fardistav,bac32c7d-3c4b-4dc5-a734-a3a885842909,1453,170,1500,350
cbva_vlyblrrr,7e8d8e00-f8a8-4ef6-8980-2faf44067faa,1453,170,1500,350
cbva_cartervolley,78b73f7d-c31f-49e7-9987-882257e372b7,1345,169,1500,350
cbva_vincentquast,03ef8b87-38db-4be9-b0d0-3501440215e3,1345,169,1500,350
cbva_sierralim,e69b86b7-e799-492c-ac97-ffebd7fb3bb0,1500,350,1660,154
cbva_ryleehartwell,9e2ed6f0-5dc1-4d40-9d7a-f3cecb7fe2df,1500,350,1660,154
cbva_hannahgshaw,86086c63-69b0-4e1b-b8a7-07d5156467b5,1500,350,1437,190
cbva_keelymcilroy,92defecc-51af-4611-91ad-b099e4b965b7,1500,350,1749,104
cbva_joycepurvis,17dd302f-5023-49ac-a493-909228dbc44f,1500,350,1611,126
cbva_lilyrose,64d44b09-592a-4b51-8d0c-6c1ad7b02c2f,1500,350,1364,188
cbva_hallehewitt,8027e71e-4db7-4073-a168-133d41fd5ccb,1500,350,1325,152
cbva_alikranda,68be1c05-7349-44e3-ac01-6a55cda9b482,1500,350,1724,146
cbva_mollyserafin,2a991378-da4c-497a-aa62-b21ed296463c,1500,350,1758,95
cbva_ciennarenriquez,0c9d9dcb-a473-43aa-9946-7796274494c4,1500,350,1694,146
cbva_stephytran,ac77bda7-db57-42d6-94ec-92f9061526de,1500,350,1378,182
cbva_jmurphyjr,9720ef58-4690-4aea-ab3c-8e8640110d2c,1446,183,1500,350
cbva_gshapiro,d7f72ae0-7f75-4a6c-9fcc-e023c7e8395b,1660,162,1500,350
cbva_apuentesl,f4999c19-8c11-4cc0-a859-1fe430b8b06b,1205,149,1500,350
cbva_zakrlang,261c411a-ddae-41a7-8899-d77ad5d5de1f,1205,149,1500,350
cbva_tristanhp,bb755d07-c484-4a88-9fa9-272c49a3faba,1401,207,1500,350
cbva_tycheung,845ebf4a-744f-45f3-a33b-45c2ddfde25f,1401,207,1500,350
cbva_timoprotopapa,6dac25c2-e174-4a4e-a2da-d6b3f6f589a5,1315,172,1500,350
cbva_laurisius,f68d5ab5-c68e-4be7-8f5f-804388bb0d71,1315,172,1500,350
cbva_jdelarosa,c78db36e-e17c-4afe-95c6-b909de8b955c,1518,130,1500,350
cbva_stonwdavidriley,429fea2a-5fbb-4c7c-bbfb-accf1a02de3e,1363,80,1500,350
cbva_jonsmalley,de4ecd2e-6af1-4941-81f2-54668ceb4b9d,1501,172,1500,350
cbva_tfreyvolleyball,3d32cc21-5c30-4b45-8cfc-8f57cd561e19,1634,132,1500,350
cbva_msorenson,c7f7d53d-075d-436f-91e7-13d8358a8938,1556,89,1500,350
cbva_dangibbs,bba1e7ec-4b27-451c-9e7e-3ab11b4f2e4a,1588,151,1500,350
cbva_dentonlevy,a5990563-e3a6-436c-9702-0cc5ca5c614d,1340,187,1500,350
cbva_ghuffstutter,0741d512-1144-4f47-9eba-933d2e540a14,1340,187,1500,350
cbva_donnielipsey,57493139-d894-490e-8f6f-62e2aa1f141f,1656,86,1500,350
cbva_chadmills,38f97a64-d3e5-49f3-8a9a-4f229d72ca4a,1600,110,1500,350
cbva_alexstas,7970f382-10e4-4408-aeb4-e965d8ade0fd,1648,93,1500,350
cbva_dmitrych,391b88e2-bef1-4479-af7b-d27f2830d29d,1278,172,1500,350
cbva_timothyaram,371ec706-5e8b-439f-99c9-b008e36a9732,1436,124,1500,350
cbva_patricksohacki,e897875f-f78c-4d91-aec6-9553c323dd22,1436,124,1500,350
